Random waveform, supplied seed
Total number of intervals = 260 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485)
Average QPS expected = 57399
Timestamp start: 1778261326111
Timestamp end: 1778262626461

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      289.9   171.0    74.4   122.5   137.3   261.1   325.1   362.8   391.8   428.2   475.9   549.6   744.3  1820.7  3998.7  59382.0    59442
read      336.6   213.8    80.4   129.6   149.8   307.2   379.0   418.2   446.4   479.5   523.0   595.3  1032.3  2605.1  5377.4  35578.8    35654
read      354.2   450.2    80.4   132.1   148.8   271.2   332.5   366.9   393.4   428.3   485.9   660.6  2732.8  5228.0  8003.2  79021.6    78747
read      367.2   385.4    80.4   128.6   148.4   314.2   395.1   440.2   471.9   509.5   559.8   644.9  1505.6  5981.7  9481.3  42416.0    42212
read      309.2   182.5    80.4   123.9   139.8   277.1   348.3   391.0   422.8   460.7   510.1   589.4   828.8  1773.9  4146.2  52626.8    52488
read      324.3   146.7    74.4   132.8   153.6   308.2   377.7   414.2   439.5   469.2   506.8   565.8   702.0  1182.3  2064.9  36965.8    36950
read      309.2   206.9    86.8   153.5   177.9   294.3   339.9   364.1   381.6   402.4   431.5   481.5   640.0  2009.5  9614.5  16725.8    16762
read      352.7   442.3    80.4   128.3   143.3   261.5   327.8   371.0   407.7   459.9   539.0   706.4  2743.3  5145.4  8010.1  79525.2    79473
read      291.8   152.9    80.4   125.4   139.8   262.2   328.1   368.0   398.7   436.4   486.9   562.4   742.6  1225.2  2299.3  61473.2    61431
read      302.6   236.5    80.4   129.6   144.8   257.2   318.8   355.6   384.5   422.7   481.7   601.3  1029.9  3284.5  6911.7  86877.0    87172
read      313.3   186.1    80.4   137.0   154.4   275.7   337.7   374.4   404.1   445.0   505.4   619.6   930.4  1959.4  3630.8 107939.0   108181
read      270.2   148.1    80.4   127.5   141.9   248.4   305.4   335.7   357.1   382.0   415.5   470.2   639.8  1502.2  3834.2  80723.6    80515
read      304.4   133.0    74.4   128.8   148.1   294.1   355.0   386.4   408.2   433.5   466.2   515.2   626.8   868.3  3325.6  37162.4    37149
read      276.8    86.5    80.4   150.8   176.2   272.2   305.7   324.8   338.8   355.2   375.5   410.8   495.4   730.8  2087.7  13375.2    13444
read      315.5   244.5    74.4   127.1   142.2   264.0   330.6   372.0   407.4   457.2   526.8   642.9  1241.4  2736.9  7394.9  72100.6    72057
read      309.2   216.4    80.4   126.5   141.4   267.7   333.7   373.9   408.7   455.9   520.6   623.7   968.2  2232.2  6922.5  69933.0    70041
read      287.6   263.3    80.4   126.3   141.1   248.1   305.0   336.0   358.6   386.1   424.8   500.2   993.6  3492.1  7675.2  90190.0    90162
read      318.4   195.4    74.4   125.4   143.3   292.2   366.8   406.7   435.0   467.9   508.6   574.5   756.5  2353.7  6671.7  51925.2    52082
read      288.4   110.5    74.4   132.8   153.6   283.7   330.3   354.4   371.1   391.9   417.9   458.8   550.0   853.0  3035.7  24206.4    24258
read      356.7   464.1    74.4   123.0   138.1   262.2   331.8   377.7   416.7   466.3   536.7   689.4  2785.1  5334.6  8018.0  71784.4    72013
read      292.3   168.2    80.4   122.7   137.0   263.0   328.8   368.1   398.0   434.7   481.8   553.3   748.9  1605.5  3630.1  58031.0    58012
read      326.8   169.9    80.4   124.4   142.2   303.1   386.9   429.9   460.0   494.1   535.6   595.0   733.7  1255.4  3152.6  45304.6    45398
read      334.4   185.0    74.4   124.1   141.9   305.6   395.6   441.9   473.2   509.2   554.3   624.8   782.4  1665.0  4072.0  49995.0    50177
read      335.3   252.7    80.4   128.0   148.0   303.4   374.3   411.0   436.3   466.2   505.1   574.3  1131.5  3404.0  7286.0  34483.6    34504
read      358.3   409.1    80.4   127.2   142.7   270.9   338.7   381.9   418.3   468.1   545.4   767.0  2303.1  4702.5  8005.5  65908.0    66010
read      369.4   418.7    80.4   129.6   146.3   280.0   354.2   404.1   448.0   506.0   594.0   793.1  2186.2  5073.7  8045.3  73809.6    73937
read      302.7   231.6    80.4   124.8   140.1   270.0   331.4   367.6   395.9   431.1   477.5   552.1   874.6  3319.1  7443.8  54981.4    55020
read      354.3   390.8    74.4   126.0   142.4   285.4   361.1   406.7   442.7   486.6   545.2   663.0  1964.6  5300.8  8078.9  53199.8    53235
read      329.0   389.1    74.4   132.2   149.0   264.8   322.2   355.8   381.2   414.2   464.4   581.4  2407.2  5057.9  7971.8  97600.8    97743
read      238.9    90.2    86.8   157.2   170.3   228.2   252.5   267.3   277.7   291.5   310.8   341.8   438.7  1179.0  3062.7   5415.6     5419
read      275.2   124.7    86.8   141.8   164.5   264.4   304.0   326.0   341.5   360.2   383.9   423.9   539.7  1458.4  3838.0  14646.6    14764
read      245.6   102.1    86.8   151.9   167.6   234.3   262.9   278.5   291.0   306.3   326.3   360.6   462.4  1231.0  3671.1   7416.2     7451
read      341.7   231.2    80.4   125.0   143.4   307.3   397.1   443.4   475.3   510.9   555.4   627.7   847.6  2907.0  7163.8  48018.0    48208
read      280.7   135.7    86.8   139.4   162.3   267.6   310.3   333.6   349.7   369.4   395.3   438.0   626.8  1402.0  4229.7  16058.0    16149
read      347.2   436.7    80.4   125.3   139.9   256.3   325.2   374.0   416.4   470.5   545.2   686.5  2666.1  5256.4  8009.1  78855.0    78989
read      321.6   261.7    80.4   139.4   164.7   288.1   340.7   370.3   393.2   422.3   465.4   557.3   934.5  4253.8  7784.9  18803.0    18886
read      436.5   564.0    80.4   133.9   152.2   294.1   375.9   438.2   494.9   576.8   719.2  1156.4  3107.5  5927.9  8979.5  75773.6    75954
read      328.9   192.0    80.4   125.2   143.2   300.4   381.0   423.7   453.9   488.5   531.1   593.9   813.0  2155.1  3768.1  44307.0    44409
read      286.2   139.5    80.4   140.7   163.6   271.2   315.9   339.7   356.9   376.8   403.5   450.7   671.8  1712.1  3685.3  16425.2    16431
read      384.2   530.1    74.4   130.3   146.9   271.2   337.3   380.1   416.9   468.4   557.1   833.2  3090.8  6173.7  9134.5  85568.6    85707
read      282.9   150.5    74.4   122.1   136.6   260.5   320.4   355.7   382.3   415.4   459.6   525.9   682.4  1271.7  3767.6  58118.4    58253
read      312.3   311.5    74.4   132.5   149.2   262.1   318.5   351.2   375.3   407.0   455.4   549.8  1603.0  3993.5  7710.6 103823.4   103867
read      279.3    98.5    74.4   135.1   156.5   274.6   317.4   340.3   356.5   374.0   398.3   434.3   520.0   738.5  1965.9  21637.6    21604
read      365.8   521.6    74.4   131.2   147.4   265.5   324.5   359.0   385.7   422.5   484.1   696.4  2951.1  6274.0  9527.1  90230.4    90401
read      321.3   358.1    74.4   127.5   142.4   256.3   316.6   351.3   377.7   412.8   469.5   629.9  1798.4  4079.3  8863.2  84340.8    84467
read      267.1   138.7    74.4   128.3   143.1   244.9   297.7   327.1   348.1   373.4   407.5   466.7   662.9  1326.8  3044.8  99473.8    99700
read      300.8   162.8    74.4   124.7   143.6   284.8   345.3   376.8   399.1   424.9   456.7   504.2   638.7  2057.1  3450.1  32202.6    32052
read      282.1   150.3    80.4   134.3   157.0   268.3   312.3   336.2   352.7   371.5   397.4   438.0   652.5  2015.0  3230.2  18151.2    18173
read      310.1   317.3    74.4   120.6   134.9   250.4   315.8   358.0   391.1   431.9   487.8   587.3  1609.0  4116.0  7794.7  67703.4    67789
read      339.3   293.7    74.4   120.4   136.8   283.8   368.0   417.5   453.7   496.9   553.3   659.5  1319.8  3760.4  7817.0  51950.0    51929
read      332.5   450.9    74.4   128.0   143.0   253.8   311.2   343.1   367.0   396.5   439.2   543.8  2831.9  5204.9  7993.1  83706.8    83850
read      268.0   126.9    80.4   131.5   152.0   256.9   297.7   320.5   337.0   355.9   379.9   418.8   544.5  1539.1  3644.4  18499.0    18614
read      303.0   181.5    74.4   125.7   145.2   285.3   345.2   375.7   397.2   422.0   453.3   501.9   691.9  2309.6  6551.0  29304.4    29315
read      390.9   462.5    74.4   141.3   161.4   297.8   365.3   409.5   448.2   502.2   589.5   771.7  2818.9  5172.0  8078.4 107897.4   108090
read      295.5   141.4    80.4   131.8   152.5   280.6   335.3   363.8   383.9   406.6   436.8   485.7   634.8  1777.7  2907.7  27070.4    27024
read      352.8   329.3    74.4   121.8   140.5   300.8   389.8   436.1   468.9   507.0   554.3   640.1  1445.0  4073.1  8710.8  50152.4    49907
read      243.0   108.5    86.8   143.8   160.9   231.9   261.9   278.5   290.9   306.2   326.8   361.7   460.9  1275.4  3952.5   9159.2     9150
read      321.0   271.6    74.4   122.9   142.4   289.7   356.3   390.9   415.0   442.8   478.6   538.5  1077.8  3833.1  7927.4  34260.8    34328
read      333.9   247.6    74.4   120.6   138.7   295.0   383.9   429.7   461.3   497.0   540.9   612.6   872.4  3399.7  7537.5  51893.6    51881
read      276.0   184.4    80.4   138.7   160.5   257.7   296.8   319.7   336.3   355.7   382.6   432.9   695.6  2487.9  7287.5  14456.0    14569
read      405.0   514.4    80.4   131.1   148.8   278.9   352.4   403.6   451.6   524.6   657.7  1074.0  2932.3  5813.6  8054.8  81459.8    81517
read      338.0   312.6    74.4   126.6   142.2   267.1   338.8   387.5   430.2   488.2   572.4   741.5  1553.1  3410.0  7728.6  78561.8    78694
read      307.7   292.6    74.4   128.8   144.6   253.8   310.6   343.5   369.1   401.9   455.6   584.3  1545.2  3399.2  7717.4  93335.6    93409
read      315.7   229.2    74.4   121.0   139.0   285.5   354.9   392.4   419.0   450.0   489.0   548.8   971.0  2903.3  7508.2  39005.2    39093
read      269.7   140.5    80.4   129.7   150.1   257.5   300.0   323.8   340.5   360.0   384.7   426.3   578.5  1631.4  3201.5  18767.6    18729
read      336.3   399.7    80.4   123.6   138.7   262.2   331.1   375.1   412.0   462.1   534.9   686.1  1826.4  5178.5 10919.0  70818.8    70818
read      281.1   132.7    80.4   130.4   151.1   267.5   315.7   341.5   359.8   380.4   406.6   452.3   618.8  1710.7  2913.1  21903.4    21942
read      366.0   530.5    74.4   133.6   151.0   270.7   330.4   365.9   393.7   431.4   495.7   665.5  3080.7  7125.8  9949.3  91995.0    91810
read      320.1   230.7    74.4   124.6   143.3   286.9   357.1   395.1   422.4   454.1   494.2   557.6  1022.5  3051.0  7178.8  39526.0    39588
read      336.6   279.1    74.4   122.8   141.8   298.5   376.7   417.4   445.8   478.1   520.0   587.9  1067.3  3823.7  7578.6  41049.2    40957
read      299.4   246.2    80.4   121.6   136.2   257.1   324.3   367.0   399.1   438.4   491.2   575.1   857.4  3523.7  7708.4  62585.8    62645
read      267.6   140.7    80.4   136.1   157.4   254.2   293.2   315.7   332.1   350.7   374.1   416.3   551.1  1706.9  6040.9  15512.2    15539
read      392.7   486.5    80.4   142.3   162.8   294.4   361.7   405.7   444.5   497.7   578.3   755.8  3118.8  5467.1  8056.1 107504.8   107672
read      309.7   232.2    80.4   123.8   143.1   284.3   347.0   381.1   404.1   432.2   467.0   523.2   771.8  3149.5  8054.2  33074.4    32954
read      297.5   244.7    74.4   120.5   134.9   255.5   322.8   364.5   395.9   433.7   483.9   569.2   866.5  3645.4  7219.7  58951.4    58866
read      296.5   209.2    80.4   129.6   151.1   276.4   329.7   357.3   376.1   398.3   427.8   475.7   736.7  2976.7  7806.1  23675.8    23739
read      333.0   267.8    74.4   120.9   137.6   283.6   368.0   416.7   452.2   493.8   545.9   635.9  1155.3  3436.2  7588.9  54932.6    54701
read      291.0   197.6    74.4   120.6   134.6   254.6   318.8   358.9   389.8   427.9   476.7   557.9   850.3  2516.6  4368.1  60694.6    60706
read      311.7   292.2    74.4   121.9   136.4   254.5   322.2   367.7   404.9   453.6   516.8   625.8  1196.3  4124.4  7721.4  72367.4    72350
read      276.2   143.1    74.4   119.8   133.3   250.7   311.6   347.6   375.5   410.1   454.7   520.8   683.5  1254.1  2732.2  58756.6    58661
read      325.4   216.3    80.4   128.6   148.7   298.3   368.2   404.3   430.4   460.2   497.7   559.5   908.6  2778.7  7556.6  34855.2    34912
read      395.4   458.4    80.4   145.6   166.8   303.2   371.9   416.6   454.4   507.1   598.1   795.7  2734.1  5638.7  8277.6 103284.0   103268
read      307.8   174.6    74.4   121.5   140.5   285.9   354.5   391.0   416.5   445.2   481.7   538.7   708.8  2078.3  3903.0  38709.0    38703
read      341.3   433.5    74.4   126.3   141.2   252.9   315.1   355.9   391.1   440.5   521.4   685.9  2633.6  5018.3  8045.3  83346.8    83358
read      273.8   134.1    80.4   121.1   135.1   250.6   310.6   346.4   373.2   404.6   446.8   506.7   641.0  1082.1  2163.2  57383.2    57408
read      317.9   253.1    74.4   127.2   142.2   253.6   320.1   369.5   415.0   479.2   566.9   710.7  1154.2  2796.8  7317.3  86829.2    86837
read      311.5   204.6    80.4   123.3   142.6   285.1   350.7   386.0   410.3   437.6   474.5   537.4   866.2  2785.2  6281.4  33502.0    33517
read      298.0   233.8    80.4   120.3   134.6   256.8   322.5   362.2   392.6   430.3   482.6   571.6   998.2  2905.0  7219.4  66112.6    66204
read      289.5   223.5    74.4   119.6   133.5   249.3   314.4   353.5   384.0   422.1   471.3   552.5   851.2  2910.7  6953.0  73740.0    73758
read      289.5   251.7    80.4   130.2   145.7   250.1   304.1   335.0   358.0   386.3   425.9   502.9  1029.4  3474.6  6732.3  99802.6    99742
read      284.3   147.5    80.4   135.9   152.7   261.2   313.6   343.5   366.1   393.9   432.2   501.2   694.4  1625.2  3802.4 109418.6   109462
read      284.0   187.3    74.4   130.7   146.5   253.0   308.3   339.2   361.9   389.7   428.5   505.4   883.4  2276.5  4821.3  94578.0    94453
read      368.4   429.7    80.4   124.8   143.6   297.3   375.4   420.1   452.2   490.6   542.4   646.3  2375.6  5831.1  8651.6  43963.6    44096
read      397.2   490.5    80.4   139.9   159.8   293.7   361.2   403.8   442.0   498.3   592.9   828.4  2871.1  5509.9  8044.4 100470.6   100467
read      234.9   119.5    86.8   143.7   159.4   224.0   251.5   267.5   278.7   292.7   312.2   343.8   451.1  1133.7  6324.8   8569.6     8576
read      336.6   357.7    74.4   119.5   134.5   268.8   344.0   393.7   431.7   479.2   543.9   675.5  1579.7  5084.6  8102.5  59223.2    59359
read      230.7   103.0    86.8   143.6   158.6   220.1   245.7   260.9   272.0   286.0   304.2   338.8   437.7  1167.2  3945.1   7677.8     7614
read      320.9   309.4    74.4   123.1   137.8   266.2   335.8   380.2   416.0   459.9   520.4   630.7  1259.4  4134.3  9743.4  60128.0    60329
read      344.5   256.8    80.4   126.3   145.8   306.8   388.1   431.3   462.5   498.8   544.2   625.2  1079.2  3441.5  7108.6  43790.8    43762
read      344.8   378.2    80.4   124.5   139.6   266.5   334.2   377.2   415.1   466.4   540.7   703.3  2277.8  4064.0  7951.7  67174.6    67038
read      299.3   173.4    74.4   128.0   148.4   281.4   337.1   366.6   387.7   411.8   443.1   493.7   714.0  2116.0  4712.6  26207.6    26095
read      390.0   520.9    80.4   127.2   143.1   272.1   342.0   389.6   430.4   488.6   581.7   929.9  2948.4  5476.4  8084.0  71271.4    71173
read      354.8   351.8    80.4   141.2   160.7   287.7   350.9   391.4   424.3   468.6   538.3   684.2  1748.5  3768.0  7873.2 109300.8   109276
read      261.7   101.9    80.4   142.1   162.7   250.0   286.4   307.6   323.2   342.0   366.0   403.6   518.7  1247.5  2646.0  13218.6    13150
read      316.5   261.5    80.4   122.5   137.4   263.8   335.1   381.2   418.0   463.1   525.6   643.5  1144.2  3363.3  7651.4  61124.4    61250
read      322.2   336.0    80.4   128.3   143.8   257.9   317.5   352.9   380.9   418.8   481.6   652.8  1731.3  3799.5  7825.6  84324.6    84472
read      338.5   339.8    74.4   128.7   144.5   264.2   327.0   365.8   397.8   446.0   535.1   767.3  1822.7  3564.4  7961.5  82188.6    82226
read      312.7   193.0    80.4   130.7   151.8   289.5   350.6   383.9   406.7   434.1   468.7   528.1   783.6  2407.3  6003.6  27736.2    27671
read      379.2   500.2    74.4   135.9   154.2   281.5   343.3   382.1   414.3   460.1   538.1   731.8  2935.7  5610.4  8100.8  99068.2    98736
read      292.3   171.1    80.4   136.5   153.8   266.8   319.8   350.5   373.2   401.8   442.4   516.6   753.6  2097.6  4354.3 106378.6   106314
read      299.1   186.9    74.4   137.0   154.4   268.5   323.2   356.0   380.5   411.3   457.3   544.6   852.0  2332.5  5239.3 104867.8   105027
read      286.7   192.0    74.4   131.7   148.1   257.9   312.6   343.5   366.8   395.1   434.6   510.6   806.6  2244.0  6195.5  96880.6    96867
read      267.1   140.2    74.4   126.7   141.3   244.5   298.7   328.6   349.6   374.2   407.8   466.8   662.6  1482.5  3307.7  89823.6    89493
read      339.8   203.3    74.4   126.3   144.2   299.2   389.9   439.9   475.1   516.8   570.2   656.8   925.5  2103.0  3796.5  50592.0    50538
read      293.1   166.1    80.4   131.9   153.6   277.9   329.3   355.9   374.0   396.8   425.9   470.3   625.1  2165.9  7115.4  22031.0    22083
read      380.0   386.0    80.4   129.5   148.8   310.7   401.9   454.0   491.3   535.8   594.9   714.4  1899.8  5025.7  8134.1  48735.2    48618
read      305.3   336.1    74.4   130.8   146.5   251.2   305.5   336.7   360.4   389.6   430.5   514.3  1732.9  4155.4  7832.9  94091.8    94298
read      278.4   148.9    74.4   123.2   137.8   251.0   310.2   345.8   373.4   408.6   455.7   526.8   690.9  1396.0  2511.8  63704.2    63579
read      282.6   163.5    80.4   122.2   136.9   252.1   313.1   351.3   380.9   417.5   464.7   536.8   726.6  1583.7  4268.7  64368.8    64573
read      298.7   193.3    74.4   127.1   141.8   255.2   319.8   363.8   400.0   447.0   507.7   604.2   859.0  2177.1  3976.7  77324.0    77178
read      306.6   188.6    80.4   127.7   147.3   285.5   346.0   378.8   401.7   429.3   463.2   515.8   700.1  2388.6  7174.8  29885.0    29824
read      312.1   236.3    74.4   123.2   138.2   263.6   331.0   373.5   408.7   456.1   521.9   636.5  1116.5  2886.1  5367.2  64390.4    64495
read      290.0   173.8    80.4   133.5   155.9   273.1   321.8   348.1   367.0   389.1   417.6   462.9   625.2  2610.4  5097.6  20826.8    20917
read      385.4   543.3    74.4   130.0   146.5   271.2   334.5   373.0   404.3   452.3   543.2   824.0  3022.7  6283.1  8917.0  85545.4    85651
read      302.6   189.2    80.4   124.9   139.8   267.5   334.8   375.9   408.7   451.2   506.6   591.0   801.4  2147.4  4042.5  61787.0    61935
read      336.4   226.0    74.4   124.1   141.1   293.6   380.7   429.6   465.0   506.6   560.0   649.0   977.8  2598.1  6326.8  50245.6    50216
read      326.8   339.4    80.4   123.9   138.5   258.7   327.4   373.8   413.9   466.2   538.6   659.5  1640.6  4302.0  7806.5  72277.4    72251
read      294.9   196.2    74.4   121.8   135.5   251.7   319.4   364.3   400.7   449.1   511.7   608.5   835.1  2213.1  4379.2  71891.8    71798
read      279.6   142.6    74.4   132.5   154.6   267.3   312.8   337.8   355.4   375.2   401.7   444.1   561.0  1506.4  5152.4  19658.8    19701
read      306.3   187.8    74.4   130.6   152.5   287.6   344.2   373.7   394.8   419.5   451.3   501.0   728.2  2388.4  7570.6  24973.2    24952
read      386.3   500.4    74.4   131.3   148.3   274.4   340.5   384.0   422.6   481.4   593.2   940.3  2861.8  5763.5  8055.1  81782.8    81838
read      301.3   166.5    80.4   129.5   150.1   281.6   339.3   370.3   392.7   418.8   452.2   503.8   685.3  2142.2  3909.6  26591.8    26648
read      305.5   152.9    80.4   131.1   153.4   288.4   345.6   375.4   397.2   422.9   455.8   509.1   732.7  1755.0  2940.8  24812.6    24837
